2025-11-19 17:05:00.770 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 09:26:18.160 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_types /tp/api/test-type/list" 0.10231184959411621
2025-11-20 09:26:20.767 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_options /tp/api/os-config/options" 0.11671948432922363
2025-11-20 09:26:20.770 | INFO     | xadmin.logru_config:emit:23 | "GET - get_product_names /tp/api/sut-device/product-names" 0.12273693084716797
2025-11-20 09:26:20.774 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_types /tp/api/test-type/list" 0.12072157859802246
2025-11-20 09:26:22.138 | INFO     | xadmin.logru_config:emit:23 | "GET - get_product_names /tp/api/sut-device/product-names" 0.1046609878540039
2025-11-20 09:26:22.141 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_options /tp/api/os-config/options" 0.10540223121643066
2025-11-20 09:26:22.148 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_types /tp/api/test-type/list" 0.11039543151855469
2025-11-20 09:26:22.874 | INFO     | xadmin.logru_config:emit:23 | "GET - get_product_names /tp/api/sut-device/product-names" 0.13139104843139648
2025-11-20 09:26:22.876 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_options /tp/api/os-config/options" 0.12899446487426758
2025-11-20 09:26:22.876 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_types /tp/api/test-type/list" 0.12790131568908691
2025-11-20 09:26:37.879 | INFO     | xadmin.logru_config:emit:23 | "GET - get_product_names /tp/api/sut-device/product-names" 0.10371875762939453
2025-11-20 09:26:37.882 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_types /tp/api/test-type/list" 0.10244941711425781
2025-11-20 09:26:37.887 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_options /tp/api/os-config/options" 0.10964393615722656
2025-11-20 09:26:38.410 | INFO     | xadmin.logru_config:emit:23 | "GET - get_product_names /tp/api/sut-device/product-names" 0.1112358570098877
2025-11-20 09:26:38.412 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_types /tp/api/test-type/list" 0.10683250427246094
2025-11-20 09:26:38.413 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_options /tp/api/os-config/options" 0.11002588272094727
2025-11-20 09:26:40.080 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_options /tp/api/os-config/options" 0.10811424255371094
2025-11-20 09:26:40.088 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_types /tp/api/test-type/list" 0.11097145080566406
2025-11-20 09:26:40.089 | INFO     | xadmin.logru_config:emit:23 | "GET - get_product_names /tp/api/sut-device/product-names" 0.11469125747680664
2025-11-20 09:26:56.081 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 09:26:56.193 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 09:26:56.193 | INFO     | xadmin.logru_config:emit:23 | "GET - get_dict_option /system/common/dict/option" 0.11943864822387695
2025-11-20 09:26:56.240 | INFO     | xadmin.logru_config:emit:23 | "GET - get_user_info /system/auth/user/info" 0.15870261192321777
2025-11-20 09:26:56.248 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 09:26:56.369 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 09:26:56.388 | INFO     | xadmin.logru_config:emit:23 | "GET - get_user_route /system/auth/route" 0.14057040214538574
2025-11-20 09:26:57.711 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_types /tp/api/test-type/list" 0.12569689750671387
2025-11-20 09:26:57.712 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_options /tp/api/os-config/options" 0.12870168685913086
2025-11-20 09:26:57.713 | INFO     | xadmin.logru_config:emit:23 | "GET - get_product_names /tp/api/sut-device/product-names" 0.13167142868041992
2025-11-20 09:27:02.833 | INFO     | xadmin.logru_config:emit:23 | "GET - get_asic_names /tp/api/sut-device/asic-names" 0.2666919231414795
2025-11-20 09:27:02.835 | INFO     | xadmin.logru_config:emit:23 | "GET - get_machines_by_selection /tp/api/sut-device/machines" 0.2663853168487549
2025-11-20 09:27:04.498 | INFO     | xadmin.logru_config:emit:23 | "GET - get_machines_by_selection /tp/api/sut-device/machines" 0.43277859687805176
2025-11-20 09:27:05.509 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_options /tp/api/os-config/options" 0.3368067741394043
2025-11-20 09:27:06.051 | INFO     | xadmin.logru_config:emit:23 | "GET - get_test_type_options /tp/api/test-type/options" 0.5240573883056641
2025-11-20 09:27:07.870 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_kernels /tp/api/os-config/15/kernels" 0.11893486976623535
2025-11-20 09:27:08.000 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_kernels /tp/api/os-config/15/kernels" 0.12509918212890625
2025-11-20 09:27:08.128 | INFO     | xadmin.logru_config:emit:23 | "GET - get_os_kernels /tp/api/os-config/15/kernels" 0.1239631175994873
2025-11-20 09:27:11.878 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_components /tp/api/test-component/list" 0.10824918746948242
2025-11-20 09:27:12.007 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.12121963500976562
2025-11-20 09:27:12.147 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.12413978576660156
2025-11-20 09:27:12.290 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.13322162628173828
2025-11-20 09:27:12.424 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.12617206573486328
2025-11-20 09:27:12.544 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_components /tp/api/test-component/list" 0.10762310028076172
2025-11-20 09:27:12.670 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.11895108222961426
2025-11-20 09:27:12.804 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.12253212928771973
2025-11-20 09:27:12.938 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.12328004837036133
2025-11-20 09:27:13.072 | INFO     | xadmin.logru_config:emit:23 | "GET - list_test_cases /tp/api/test-case/list" 0.12345218658447266
2025-11-20 09:27:31.390 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 09:27:31.511 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 09:27:31.512 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 09:27:31.512 | INFO     | yaml_check.validator:validate:395 | ========== 开始 YAML 验证流程 ==========
2025-11-20 09:27:31.512 | WARNING  | yaml_check.validator:validate_required_root_keys:165 | E001: 缺少必需键 [hardware.machines[].id]
2025-11-20 09:27:31.513 | INFO     | yaml_check.views:validate_yaml:60 | 验证完成，结果: 失败
2025-11-20 09:27:31.513 | WARNING  | yaml_check.views:validate_yaml:68 | 验证失败: [E001] Unsupported: missing mandatory key [hardware.machines[].id]
2025-11-20 09:27:31.513 | INFO     | yaml_check.views:validate_yaml:94 | 返回验证结果
2025-11-20 09:27:31.513 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.12304568290710449
2025-11-20 09:27:37.575 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 09:27:38.044 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 09:27:38.044 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 09:27:38.044 | INFO     | yaml_check.validator:validate:395 | ========== 开始 YAML 验证流程 ==========
2025-11-20 09:27:38.045 | WARNING  | yaml_check.validator:validate_required_root_keys:165 | E001: 缺少必需键 [hardware.machines[].id]
2025-11-20 09:27:38.045 | INFO     | yaml_check.views:validate_yaml:60 | 验证完成，结果: 失败
2025-11-20 09:27:38.045 | WARNING  | yaml_check.views:validate_yaml:68 | 验证失败: [E001] Unsupported: missing mandatory key [hardware.machines[].id]
2025-11-20 09:27:38.045 | INFO     | yaml_check.views:validate_yaml:94 | 返回验证结果
2025-11-20 09:27:38.046 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.4705390930175781
2025-11-20 09:27:46.700 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 09:27:46.806 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 09:27:46.806 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 09:27:46.807 | INFO     | yaml_check.validator:validate:395 | ========== 开始 YAML 验证流程 ==========
2025-11-20 09:27:46.807 | WARNING  | yaml_check.validator:validate_required_root_keys:165 | E001: 缺少必需键 [hardware.machines[].id]
2025-11-20 09:27:46.807 | INFO     | yaml_check.views:validate_yaml:60 | 验证完成，结果: 失败
2025-11-20 09:27:46.807 | WARNING  | yaml_check.views:validate_yaml:68 | 验证失败: [E001] Unsupported: missing mandatory key [hardware.machines[].id]
2025-11-20 09:27:46.807 | INFO     | yaml_check.views:validate_yaml:94 | 返回验证结果
2025-11-20 09:27:46.808 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.10760021209716797
2025-11-20 09:27:51.107 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 09:27:51.215 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 09:27:51.215 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 09:27:51.215 | INFO     | yaml_check.validator:validate:395 | ========== 开始 YAML 验证流程 ==========
2025-11-20 09:27:51.216 | WARNING  | yaml_check.validator:validate_required_root_keys:165 | E001: 缺少必需键 [hardware.machines[].id]
2025-11-20 09:27:51.216 | INFO     | yaml_check.views:validate_yaml:60 | 验证完成，结果: 失败
2025-11-20 09:27:51.216 | WARNING  | yaml_check.views:validate_yaml:68 | 验证失败: [E001] Unsupported: missing mandatory key [hardware.machines[].id]
2025-11-20 09:27:51.216 | INFO     | yaml_check.views:validate_yaml:94 | 返回验证结果
2025-11-20 09:27:51.217 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.10906100273132324
2025-11-20 09:27:55.445 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 09:27:56.093 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 09:27:56.093 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 09:27:56.094 | INFO     | yaml_check.validator:validate:395 | ========== 开始 YAML 验证流程 ==========
2025-11-20 09:27:56.094 | WARNING  | yaml_check.validator:validate_required_root_keys:165 | E001: 缺少必需键 [hardware.machines[].id]
2025-11-20 09:27:56.094 | INFO     | yaml_check.views:validate_yaml:60 | 验证完成，结果: 失败
2025-11-20 09:27:56.094 | WARNING  | yaml_check.views:validate_yaml:68 | 验证失败: [E001] Unsupported: missing mandatory key [hardware.machines[].id]
2025-11-20 09:27:56.094 | INFO     | yaml_check.views:validate_yaml:94 | 返回验证结果
2025-11-20 09:27:56.095 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.6493995189666748
2025-11-20 09:27:56.735 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 09:27:57.089 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 09:27:57.089 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 09:27:57.090 | INFO     | yaml_check.validator:validate:395 | ========== 开始 YAML 验证流程 ==========
2025-11-20 09:27:57.090 | WARNING  | yaml_check.validator:validate_required_root_keys:165 | E001: 缺少必需键 [hardware.machines[].id]
2025-11-20 09:27:57.090 | INFO     | yaml_check.views:validate_yaml:60 | 验证完成，结果: 失败
2025-11-20 09:27:57.090 | WARNING  | yaml_check.views:validate_yaml:68 | 验证失败: [E001] Unsupported: missing mandatory key [hardware.machines[].id]
2025-11-20 09:27:57.090 | INFO     | yaml_check.views:validate_yaml:94 | 返回验证结果
2025-11-20 09:27:57.091 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.35554027557373047
2025-11-20 09:27:57.891 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 09:27:58.063 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 09:27:58.121 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 09:27:58.121 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 09:27:58.121 | INFO     | yaml_check.validator:validate:395 | ========== 开始 YAML 验证流程 ==========
2025-11-20 09:27:58.122 | WARNING  | yaml_check.validator:validate_required_root_keys:165 | E001: 缺少必需键 [hardware.machines[].id]
2025-11-20 09:27:58.122 | INFO     | yaml_check.views:validate_yaml:60 | 验证完成，结果: 失败
2025-11-20 09:27:58.122 | WARNING  | yaml_check.views:validate_yaml:68 | 验证失败: [E001] Unsupported: missing mandatory key [hardware.machines[].id]
2025-11-20 09:27:58.122 | INFO     | yaml_check.views:validate_yaml:94 | 返回验证结果
2025-11-20 09:27:58.122 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.23139476776123047
2025-11-20 09:27:58.229 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 09:27:58.343 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 09:27:58.344 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 09:27:58.344 | INFO     | yaml_check.validator:validate:395 | ========== 开始 YAML 验证流程 ==========
2025-11-20 09:27:58.345 | WARNING  | yaml_check.validator:validate_required_root_keys:165 | E001: 缺少必需键 [hardware.machines[].id]
2025-11-20 09:27:58.345 | INFO     | yaml_check.views:validate_yaml:60 | 验证完成，结果: 失败
2025-11-20 09:27:58.345 | WARNING  | yaml_check.views:validate_yaml:68 | 验证失败: [E001] Unsupported: missing mandatory key [hardware.machines[].id]
2025-11-20 09:27:58.345 | INFO     | yaml_check.views:validate_yaml:94 | 返回验证结果
2025-11-20 09:27:58.345 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.28208184242248535
2025-11-20 09:27:58.532 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 09:27:58.533 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 09:27:58.533 | INFO     | yaml_check.validator:validate:395 | ========== 开始 YAML 验证流程 ==========
2025-11-20 09:27:58.534 | WARNING  | yaml_check.validator:validate_required_root_keys:165 | E001: 缺少必需键 [hardware.machines[].id]
2025-11-20 09:27:58.534 | INFO     | yaml_check.views:validate_yaml:60 | 验证完成，结果: 失败
2025-11-20 09:27:58.534 | WARNING  | yaml_check.views:validate_yaml:68 | 验证失败: [E001] Unsupported: missing mandatory key [hardware.machines[].id]
2025-11-20 09:27:58.534 | INFO     | yaml_check.views:validate_yaml:94 | 返回验证结果
2025-11-20 09:27:58.534 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.3053257465362549
2025-11-20 09:28:34.726 | INFO     | xadmin.logru_config:emit:23 | /home/zx/xadmin_zx/yaml_check/config.py changed, reloading.
2025-11-20 09:28:40.802 | INFO     | xadmin.logru_config:emit:23 | /home/zx/xadmin_zx/yaml_check/config.py changed, reloading.
2025-11-20 09:28:49.328 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 09:28:49.461 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 09:28:49.462 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 09:28:49.462 | INFO     | yaml_check.validator:validate:395 | ========== 开始 YAML 验证流程 ==========
2025-11-20 09:28:49.462 | INFO     | yaml_check.validator:validate_required_root_keys:172 | ✅ E001 验证通过：所有必需键存在
2025-11-20 09:28:49.463 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:256 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 09:28:49.464 | INFO     | yaml_check.validator:validate_value_types:364 | ✅ E101 验证通过：所有字段类型正确
2025-11-20 09:28:49.464 | INFO     | yaml_check.validator:validate_value_ranges:386 | ✅ E102 验证通过：值范围合法
2025-11-20 09:28:49.464 | SUCCESS  | yaml_check.validator:validate:458 | ========== ✅ 所有验证通过 ==========
2025-11-20 09:28:49.464 | INFO     | yaml_check.views:validate_yaml:60 | 验证完成，结果: 成功
2025-11-20 09:28:49.465 | INFO     | yaml_check.views:validate_yaml:94 | 返回验证结果
2025-11-20 09:28:49.465 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.13675212860107422
2025-11-20 09:28:50.789 | INFO     | xauth.auth:authenticate:48 | 认证请求 - Token: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90e...
2025-11-20 09:28:50.906 | INFO     | xauth.auth:authenticate:51 | 认证成功 - 用户: admin
2025-11-20 09:28:50.907 | INFO     | yaml_check.views:validate_yaml:42 | 收到 YAML 验证请求
2025-11-20 09:28:50.907 | INFO     | yaml_check.validator:validate:395 | ========== 开始 YAML 验证流程 ==========
2025-11-20 09:28:50.907 | INFO     | yaml_check.validator:validate_required_root_keys:172 | ✅ E001 验证通过：所有必需键存在
2025-11-20 09:28:50.908 | INFO     | yaml_check.validator:validate_mandatory_non_empty_keys:256 | ✅ E002 验证通过：所有字段非空（或允许为空）
2025-11-20 09:28:50.909 | INFO     | yaml_check.validator:validate_value_types:364 | ✅ E101 验证通过：所有字段类型正确
2025-11-20 09:28:50.910 | INFO     | yaml_check.validator:validate_value_ranges:386 | ✅ E102 验证通过：值范围合法
2025-11-20 09:28:50.910 | SUCCESS  | yaml_check.validator:validate:458 | ========== ✅ 所有验证通过 ==========
2025-11-20 09:28:50.910 | INFO     | yaml_check.views:validate_yaml:60 | 验证完成，结果: 成功
2025-11-20 09:28:50.910 | INFO     | yaml_check.views:validate_yaml:94 | 返回验证结果
2025-11-20 09:28:50.910 | INFO     | xadmin.logru_config:emit:23 | "POST - validate_yaml /system/yaml/validate" 0.12165117263793945
